2026-01-15 11:22:38,466,Timestamp,Symbol,Action,Price,Qty,Profit,Volatility,RangeLow,RangeHigh,Step,StepPct
2026-01-19 22:00:59,476,ETHUSDT,BUY,3161.33,0.0103,1.03,0.0000,3045.43,3575.07,105.93,3.35
2026-01-20 07:19:55,792,ETHUSDT,BUY,3058.52,0.0107,1.07,0.0000,3045.43,3575.07,105.93,3.46
2026-01-20 15:33:25,795,ETHUSDT,BUY,2955.72,0.0111,1.11,0.0000,3045.43,3575.07,105.93,3.58
2026-01-21 09:38:44,471,ETHUSDT,BUY,2924.45,0.0061,0.54,0.0000,2713.51,3185.43,94.38,3.23
